,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
4,24120463,28.0,45.39,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,10.0,5.58,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.0,8.28,10.5,6.69,8.0,71.84,ACTIVE,,17.698
7,27790488,36.0,5.12,180.0,7.79,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.8,13.06,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,18.5,5.02,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,55.87,5.3,8.17,4.2,339.83,ACTIVE,,26.609
1,51002,7.8,42.19,10.5,12.99,8.0,125.81,ACTIVE,,17.698
2,26736824,17.0,7.21,36.0,11.88,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,40.27,4.7,1109.97,ACTIVE,,10.014
4,24120463,28.0,45.39,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,10.0,5.58,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.0,8.02,10.5,6.69,8.0,71.84,ACTIVE,,17.698
7,27790488,36.0,5.12,230.0,20.13,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.8,13.06,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,18.5,5.02,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,55.87,5.3,8.17,4.2,339.83,ACTIVE,,26.609
1,51002,8.0,5.7,11.0,9.2,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,34.0,6.62,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,38.53,4.8,1113.44,ACTIVE,,10.014
4,24120463,28.0,47.12,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,10.0,5.58,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.0,9.76,10.5,8.43,8.0,71.84,ACTIVE,,17.698
7,27790488,36.0,6.86,230.0,22.13,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.8,13.06,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,54.14,5.3,5.25,4.2,339.83,ACTIVE,,26.609
1,51002,8.0,5.7,11.0,9.2,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,34.0,6.62,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,90.67,4.8,1113.44,ACTIVE,,10.014
4,24120463,28.0,47.12,100.0,7.63,,0.0,ACTIVE,,1.284
5,5182409,10.0,5.58,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.0,9.76,10.5,6.43,8.0,71.84,ACTIVE,,17.698
7,27790488,36.0,6.86,220.0,10.22,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.8,13.06,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,54.14,5.3,5.25,4.2,339.83,ACTIVE,,26.609
1,51002,8.0,5.7,11.0,9.2,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,34.0,6.62,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,90.67,4.8,1113.44,ACTIVE,,10.014
4,24120463,28.0,47.12,100.0,7.63,,0.0,ACTIVE,,1.284
5,5182409,10.0,5.58,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.0,9.76,10.5,6.43,8.0,71.84,ACTIVE,,17.698
7,27790488,36.0,6.86,210.0,5.79,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.8,13.06,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,54.14,5.3,5.25,4.2,339.83,ACTIVE,,26.609
1,51002,8.0,5.7,11.0,9.2,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,34.0,6.62,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,90.67,4.8,1113.44,ACTIVE,,10.014
4,24120463,28.0,47.12,100.0,7.63,,0.0,ACTIVE,,1.284
5,5182409,11.0,22.2,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.0,9.76,10.5,5.72,8.0,71.84,ACTIVE,,17.698
7,27790488,36.0,8.62,190.0,6.95,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.6,13.04,5.5,9.33,4.7,341.7,ACTIVE,,26.609
1,51002,8.0,5.7,9.2,5.7,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,34.0,6.62,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,90.67,4.8,1113.44,ACTIVE,,10.014
4,24120463,28.0,47.12,100.0,7.63,,0.0,ACTIVE,,1.284
5,5182409,11.0,22.2,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.0,9.76,10.5,5.72,8.0,71.84,ACTIVE,,17.698
7,27790488,36.0,8.62,200.0,7.81,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.6,13.04,5.5,9.33,4.7,341.7,ACTIVE,,26.609
1,51002,7.8,39.97,9.0,9.68,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,34.0,7.54,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,83.33,4.8,1128.11,ACTIVE,,10.014
4,24120463,28.0,47.12,100.0,7.63,,0.0,ACTIVE,,1.284
5,5182409,11.0,22.2,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.0,9.76,10.5,5.72,8.0,71.84,ACTIVE,,17.698
7,27790488,32.0,10.85,180.0,7.79,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.6,13.04,5.4,6.31,4.7,341.7,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,5.74,8.0,125.81,ACTIVE,,17.698
2,26736824,17.0,7.21,34.0,6.67,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,83.33,4.8,1128.11,ACTIVE,,10.014
4,24120463,28.0,45.39,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.0,22.2,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.0,8.02,11.0,6.42,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,10.23,180.0,7.79,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,56.0,5.0,6.1,4.7,341.7,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,5.74,8.0,125.81,ACTIVE,,17.698
2,26736824,17.0,7.21,34.0,6.67,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,83.33,4.8,1128.11,ACTIVE,,10.014
4,24120463,28.0,45.39,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.0,22.2,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,52.66,11.0,6.42,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,10.23,180.0,5.79,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,56.0,4.9,6.12,4.7,341.7,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,5.74,8.0,125.81,ACTIVE,,17.698
2,26736824,17.0,7.21,34.0,6.67,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,83.33,4.8,1128.11,ACTIVE,,10.014
4,24120463,28.0,45.39,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.0,22.2,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,52.66,11.0,6.42,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,10.23,180.0,7.79,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,56.0,4.9,6.12,4.7,341.7,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,125.81,ACTIVE,,17.698
2,26736824,17.0,7.21,34.0,6.67,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,65.95,4.8,1162.87,ACTIVE,,10.014
4,24120463,28.0,45.39,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.0,22.2,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.4,8.19,11.0,6.42,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,10.23,230.0,18.67,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,56.0,4.9,6.12,4.7,341.7,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,125.81,ACTIVE,,17.698
2,26736824,17.0,7.21,34.0,6.67,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,65.95,4.8,1162.87,ACTIVE,,10.014
4,24120463,28.0,45.39,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.0,22.2,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.4,8.19,9.6,6.76,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,10.23,200.0,6.51,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,18.5,5.02,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,56.0,4.9,6.12,4.7,341.7,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,125.81,ACTIVE,,17.698
2,26736824,17.0,7.21,34.0,6.67,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,65.95,4.8,1162.87,ACTIVE,,10.014
4,24120463,28.0,45.39,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.2,7.25,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,10.23,200.0,6.51,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,18.5,5.02,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,56.0,4.9,6.12,4.7,341.7,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,32.0,5.49,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,65.95,4.8,1162.87,ACTIVE,,10.014
4,24120463,28.0,47.12,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.2,11.21,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,200.0,8.51,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,18.5,5.02,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,56.0,4.9,6.12,4.7,341.7,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,32.0,5.49,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,57.26,4.8,1180.25,ACTIVE,,10.014
4,24120463,28.0,47.12,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,200.0,8.51,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,18.5,5.02,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,54.84,4.9,6.12,4.5,344.03,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,32.0,5.49,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,57.26,4.8,1180.25,ACTIVE,,10.014
4,24120463,28.0,47.12,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,180.0,7.53,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,18.5,5.02,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,54.84,5.0,5.21,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,32.0,5.49,,0.0,ACTIVE,,2.692
3,39171337,4.6,37.63,4.8,57.26,4.8,1180.25,ACTIVE,,10.014
4,24120463,28.0,47.12,100.0,7.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,180.0,9.7,,0.0,ACTIVE,,1.284
8,39880770,9.0,13.49,9.6,6.07,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,54.84,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,125.81,ACTIVE,,17.698
2,26736824,17.5,5.47,32.0,5.49,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,4.8,57.26,4.8,1180.25,ACTIVE,,10.014
4,24120463,28.0,47.12,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,180.0,11.7,,0.0,ACTIVE,,1.284
8,39880770,9.0,5.21,9.6,6.53,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,54.84,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,17.5,5.47,32.0,5.49,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,4.8,57.26,4.8,1180.25,ACTIVE,,10.014
4,24120463,28.0,47.12,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,180.0,11.7,,0.0,ACTIVE,,1.284
8,39880770,9.0,5.21,9.6,6.53,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,54.84,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,17.0,7.21,32.0,5.75,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,4.8,57.26,4.8,1180.25,ACTIVE,,10.014
4,24120463,28.0,48.79,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,12.05,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,13.03,180.0,11.7,,0.0,ACTIVE,,1.284
8,39880770,9.0,5.21,9.6,6.53,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,18.5,5.02,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,54.84,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,17.0,7.21,32.0,5.75,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,4.8,57.26,4.8,1180.25,ACTIVE,,10.014
4,24120463,28.0,45.39,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,12.05,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,13.03,180.0,11.7,,0.0,ACTIVE,,1.284
8,39880770,9.0,5.21,9.6,6.53,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,53.08,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,17.0,7.21,32.0,5.75,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,4.8,57.26,4.8,1180.25,ACTIVE,,10.014
4,24120463,29.0,7.14,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,12.05,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,13.03,180.0,9.7,,0.0,ACTIVE,,1.284
8,39880770,9.0,5.21,9.6,6.53,9.0,124.02,ACTIVE,,10.014
9,1232383,13.5,6.5,19.0,8.74,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,53.08,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,17.0,7.21,32.0,5.75,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,5.1,5.96,4.7,1296.09,ACTIVE,,10.014
4,24120463,29.0,9.14,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,12.05,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,10.23,170.0,6.34,,0.0,ACTIVE,,1.284
8,39880770,9.0,5.21,9.6,6.53,9.0,124.02,ACTIVE,,10.014
9,1232383,14.5,5.63,18.5,5.02,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,53.08,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,17.0,7.21,32.0,5.75,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,5.1,5.96,4.7,1296.09,ACTIVE,,10.014
4,24120463,29.0,12.08,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,12.05,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,10.23,170.0,6.34,,0.0,ACTIVE,,1.284
8,39880770,9.0,5.21,9.6,6.53,9.0,124.02,ACTIVE,,10.014
9,1232383,14.5,5.63,21.0,6.67,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,53.08,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,12.43,32.0,6.67,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,5.2,17.37,4.7,1296.09,ACTIVE,,10.014
4,24120463,28.0,43.39,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,10.23,170.0,6.34,,0.0,ACTIVE,,1.284
8,39880770,9.0,5.21,9.6,6.53,9.0,124.02,ACTIVE,,10.014
9,1232383,14.5,7.37,21.0,8.67,15.0,68.45,ACTIVE,,2.692
0,40251364,4.5,53.08,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,6.67,30.0,5.7,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,5.2,17.37,4.7,1296.09,ACTIVE,,10.014
4,24120463,28.0,45.12,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,150.0,12.6,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.63,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,14.5,5.4,20.0,12.51,15.0,75.89,ACTIVE,,2.692
0,40251364,4.5,53.08,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,6.67,32.0,7.49,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,4.9,14.61,4.7,1300.09,ACTIVE,,10.014
4,24120463,30.0,8.64,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,140.0,8.95,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,14.5,5.4,20.0,10.51,15.0,75.89,ACTIVE,,2.692
0,40251364,4.5,53.08,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,6.67,30.0,6.78,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,4.9,14.61,4.7,1300.09,ACTIVE,,10.014
4,24120463,30.0,11.57,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,130.0,7.89,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,14.5,5.4,19.0,6.25,15.0,75.89,ACTIVE,,2.692
0,40251364,4.5,53.08,4.8,7.87,4.8,345.87,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,19.5,5.1,30.0,6.78,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,4.9,14.61,4.7,1300.09,ACTIVE,,10.014
4,24120463,29.0,6.67,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,12.05,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,36.0,6.5,110.0,6.95,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,14.5,5.4,19.0,6.25,15.0,75.89,ACTIVE,,2.692
0,40251364,4.5,56.0,5.3,6.31,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,6.67,32.0,6.78,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,5.0,16.79,4.7,1300.09,ACTIVE,,10.014
4,24120463,29.0,6.67,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,9.37,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,100.0,7.64,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,14.5,5.4,19.0,6.25,15.0,75.89,ACTIVE,,2.692
0,40251364,4.5,56.0,5.3,6.31,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,6.67,30.0,6.78,,0.0,ACTIVE,,2.692
3,39171337,4.6,72.39,5.1,8.43,4.8,1334.79,ACTIVE,,10.014
4,24120463,32.0,6.46,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,34.0,11.97,100.0,5.89,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,13.0,6.08,19.0,13.64,15.0,75.89,ACTIVE,,2.692
0,40251364,4.6,13.96,5.5,9.33,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,15.36,30.0,5.04,,0.0,ACTIVE,,2.692
3,39171337,4.8,137.71,5.1,7.53,4.8,1334.79,ACTIVE,,10.014
4,24120463,32.0,6.46,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,42.0,6.95,90.0,8.94,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,13.0,6.08,19.0,9.47,15.0,75.89,ACTIVE,,2.692
0,40251364,4.6,15.96,5.4,6.31,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,13.36,32.0,5.04,,0.0,ACTIVE,,2.692
3,39171337,4.8,189.95,5.3,20.56,4.8,1334.79,ACTIVE,,10.014
4,24120463,32.0,6.46,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,42.0,6.95,90.0,8.94,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,13.0,6.08,19.0,7.47,15.0,75.89,ACTIVE,,2.692
0,40251364,4.6,15.96,5.4,6.31,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,13.36,32.0,5.04,,0.0,ACTIVE,,2.692
3,39171337,4.8,189.95,5.3,20.56,4.8,1334.79,ACTIVE,,10.014
4,24120463,32.0,6.46,100.0,5.63,,0.0,ACTIVE,,1.284
